id	or	p	ens.ids	gene.names
GO_bp:go_negative_regulation_of_leukocyte_proliferation	288.28	0.00693436120716528	ENSG00000204632	HLA-G
GO_bp:go_interferon_gamma_mediated_signaling_pathway	288.28	0.00693436120716528	ENSG00000204632	HLA-G
GO_cc:go_er_to_golgi_transport_vesicle	288.28	0.00693436120716528	ENSG00000204632	HLA-G
GO_cc:go_endoplasmic_reticulum	Inf	0.00695272608368037	ENSG00000204632;ENSG00000204308	HLA-G;RNF5
Canonical_pathway:kegg_viral_myocarditis	284.19	0.00703767640056985	ENSG00000204632	HLA-G
Canonical_pathway:reactome_antigen_processing_cross_presentation	276.28	0.00724429066367527	ENSG00000204632	HLA-G
GO_bp:go_erad_pathway	263.2	0.00765745469497614	ENSG00000204308	RNF5
GO_mf:go_antigen_binding	249.35	0.0079672712855644	ENSG00000204632	HLA-G
GO_bp:go_positive_regulation_of_lymphocyte_differentiation	244.65	0.00817378880661956	ENSG00000204632	HLA-G
Canonical_pathway:kegg_antigen_processing_and_presentation	241.5	0.00827703950567349	ENSG00000204632	HLA-G
GO_bp:go_negative_regulation_of_leukocyte_differentiation	238.42	0.00838028482932474	ENSG00000204632	HLA-G
GO_cc:go_phagocytic_vesicle	229.58	0.00868998855423453	ENSG00000204632	HLA-G
GO_bp:go_cellular_response_to_organic_substance	Inf	0.00887691042479401	ENSG00000204632;ENSG00000204308	HLA-G;RNF5
GO_bp:go_antigen_processing_and_presentation_of_peptide_antigen_via_mhc_class_i	216.13	0.00920605393823104	ENSG00000204632	HLA-G
GO_bp:go_negative_regulation_of_homotypic_cell_cell_adhesion	193.68	0.0103409248204278	ENSG00000204632	HLA-G
GO_bp:go_regulation_of_t_cell_differentiation	181.08	0.0109596711993194	ENSG00000204632	HLA-G
GO_bp:go_cellular_response_to_interferon_gamma	179.46	0.0110627767846625	ENSG00000204632	HLA-G
GO_cc:go_early_endosome_membrane	174.72	0.0113720612940281	ENSG00000204632	HLA-G
GO_bp:go_negative_regulation_of_hemopoiesis	164.42	0.0120935370387641	ENSG00000204632	HLA-G
GO_bp:go_negative_regulation_of_immune_response	160.32	0.0124026603107077	ENSG00000204632	HLA-G
GO_bp:go_cellular_response_to_topologically_incorrect_protein	159	0.0125056906528279	ENSG00000204308	RNF5
GO_bp:go_positive_regulation_of_leukocyte_differentiation	149.73	0.0133297399014398	ENSG00000204632	HLA-G
GO_bp:go_response_to_interferon_gamma	149.73	0.0133297399014398	ENSG00000204632	HLA-G
Canonical_pathway:kegg_cell_adhesion_molecules_cams	147.3	0.0134327218718586	ENSG00000204632	HLA-G
Canonical_pathway:kegg_natural_killer_cell_mediated_cytotoxicity	146.24	0.0135356984679909	ENSG00000204632	HLA-G
GO_bp:go_regulation_of_lymphocyte_differentiation	146.24	0.0135356984679909	ENSG00000204632	HLA-G
GO_cc:go_intrinsic_component_of_endoplasmic_reticulum_membrane	144.15	0.0137416355362345	ENSG00000204632	HLA-G
GO_cc:go_coated_vesicle_membrane	143.12	0.0138445960085536	ENSG00000204632	HLA-G
GO_bp:go_negative_regulation_of_cell_cell_adhesion	141.09	0.0140505008295815	ENSG00000204632	HLA-G
GO_bp:go_regulation_of_t_cell_proliferation	134.31	0.0147709984045752	ENSG00000204632	HLA-G
GO_bp:go_regulation_of_organelle_assembly	131.56	0.0150797024610305	ENSG00000204308	RNF5
GO_cc:go_transport_vesicle_membrane	130.62	0.0151825930637534	ENSG00000204632	HLA-G
GO_cc:go_endocytic_vesicle_membrane	129.39	0.0153883581464553	ENSG00000204632	HLA-G
Canonical_pathway:reactome_interferon_signaling	125.73	0.0157998238164124	ENSG00000204632	HLA-G
GO_bp:go_negative_regulation_of_cellular_catabolic_process	123.84	0.0160055244037277	ENSG00000204308	RNF5
GO_bp:go_negative_regulation_of_cell_activation	123.02	0.0161083666358249	ENSG00000204632	HLA-G
GO_bp:go_positive_regulation_of_hemopoiesis	119.86	0.0165196818181358	ENSG00000204632	HLA-G
GO_bp:go_response_to_topologically_incorrect_protein	118.33	0.0167253071619626	ENSG00000204308	RNF5
GO_bp:go_regulation_of_response_to_extracellular_stimulus	112.54	0.0175475935545428	ENSG00000204308	RNF5
GO_bp:go_antigen_processing_and_presentation_of_peptide_antigen	110.5	0.0178558622715149	ENSG00000204632	HLA-G
Canonical_pathway:kegg_endocytosis	106.69	0.0185749678349465	ENSG00000204632	HLA-G
GO_mf:go_ubiquitin_like_protein_ligase_activity	97.67	0.0202176487747325	ENSG00000204308	RNF5
GO_bp:go_regulation_of_leukocyte_proliferation	94.73	0.0208332994063357	ENSG00000204632	HLA-G
GO_bp:go_negative_regulation_of_catabolic_process	94.73	0.0208332994063357	ENSG00000204308	RNF5
GO_bp:go_antigen_processing_and_presentation	92	0.0214487565535523	ENSG00000204632	HLA-G
GO_bp:go_regulation_of_protein_stability	87.05	0.0225765921352149	ENSG00000204308	RNF5
GO_bp:go_negative_regulation_of_cell_adhesion	86.28	0.022781583280773	ENSG00000204632	HLA-G
GO_bp:go_regulation_of_leukocyte_differentiation	83.31	0.0236013328804424	ENSG00000204632	HLA-G
GO_cc:go_coated_vesicle	83.31	0.0236013328804424	ENSG00000204632	HLA-G
GO_bp:go_response_to_endoplasmic_reticulum_stress	82.24	0.0239086503000615	ENSG00000204308	RNF5
Canonical_pathway:reactome_class_i_mhc_mediated_antigen_processing_presentation	81.88	0.0240110786908813	ENSG00000204632	HLA-G
GO_bp:go_positive_regulation_of_cell_cell_adhesion	81.53	0.0241135017066414	ENSG00000204632	HLA-G
GO_bp:go_protein_polyubiquitination	79.49	0.0247279269384274	ENSG00000204308	RNF5
GO_bp:go_regulation_of_autophagy	76.91	0.0255468596047955	ENSG00000204308	RNF5
GO_cc:go_endocytic_vesicle	75.68	0.0259561969480979	ENSG00000204632	HLA-G
GO_mf:go_amide_binding	73.35	0.0267746136569308	ENSG00000204632	HLA-G
Canonical_pathway:reactome_cytokine_signaling_in_immune_system	72.55	0.0270814312421869	ENSG00000204632	HLA-G
GO_bp:go_proteasomal_protein_catabolic_process	70.98	0.0276949213000154	ENSG00000204308	RNF5
GO_cc:go_intrinsic_component_of_organelle_membrane	68.68	0.0285126070678735	ENSG00000204632	HLA-G
GO_bp:go_positive_regulation_of_cell_activation	67.24	0.0291256456626768	ENSG00000204632	HLA-G
GO_bp:go_immune_response_regulating_cell_surface_receptor_signaling_pathway	67.24	0.0291256456626768	ENSG00000204632	HLA-G
GO_cc:go_early_endosome	64.06	0.0305553166110758	ENSG00000204632	HLA-G
GO_bp:go_regulation_of_homotypic_cell_cell_adhesion	63.81	0.0306573956555832	ENSG00000204632	HLA-G
GO_bp:go_regulation_of_hemopoiesis	63.51	0.0308615376206118	ENSG00000204632	HLA-G
GO_cc:go_transport_vesicle	56.93	0.0343286617912962	ENSG00000204632	HLA-G
GO_bp:go_negative_regulation_of_immune_system_process	53.26	0.036568784348586	ENSG00000204632	HLA-G
GO_bp:go_positive_regulation_of_cell_adhesion	51.78	0.0375861619446198	ENSG00000204632	HLA-G
GO_bp:go_positive_regulation_of_cytokine_production	51.78	0.0375861619446198	ENSG00000204632	HLA-G
GO_bp:go_regulation_of_cell_cell_adhesion	51.07	0.038094649196737	ENSG00000204632	HLA-G
GO_cc:go_side_of_membrane	47.53	0.0408381585470036	ENSG00000204632	HLA-G
GO_mf:go_ligase_activity	47.05	0.041244271154221	ENSG00000204308	RNF5
GO_mf:go_ubiquitin_like_protein_transferase_activity	45.65	0.0424620930168145	ENSG00000204308	RNF5
GO_cc:go_endosomal_part	44.66	0.0433749515177402	ENSG00000204632	HLA-G
GO_bp:go_cytokine_mediated_signaling_pathway	43	0.0449967361628946	ENSG00000204632	HLA-G
GO_bp:go_regulation_of_cell_activation	41.39	0.04671837478388	ENSG00000204632	HLA-G
GO_bp:go_response_to_bacterium	38.15	0.0504601014193969	ENSG00000204308	RNF5
GO_cc:go_plasma_membrane_protein_complex	37.3	0.0515710877509532	ENSG00000204632	HLA-G
Canonical_pathway:reactome_adaptive_immune_system	37.23	0.0516720542611608	ENSG00000204632	HLA-G
GO_cc:go_vesicle_membrane	37.15	0.0517730153966381	ENSG00000204632	HLA-G
GO_bp:go_regulation_of_cytokine_production	33.88	0.0566128294164996	ENSG00000204632	HLA-G
GO_bp:go_protein_catabolic_process	32.91	0.0581227318171037	ENSG00000204308	RNF5
GO_bp:go_innate_immune_response	32.8	0.0583239607699225	ENSG00000204632	HLA-G
GO_cc:go_vacuolar_membrane	32.34	0.0591286615976151	ENSG00000204632	HLA-G
GO_bp:go_cellular_response_to_cytokine_stimulus	31.61	0.0604355668155567	ENSG00000204632	HLA-G
GO_bp:go_negative_regulation_of_cell_differentiation	31.56	0.060536060364009	ENSG00000204632	HLA-G
GO_cc:go_cytoplasmic_vesicle_part	31.45	0.0607370313376341	ENSG00000204632	HLA-G
GO_bp:go_protein_ubiquitination	30.18	0.0631470061580793	ENSG00000204308	RNF5
GO_bp:go_regulation_of_cell_adhesion	30.18	0.0631470061580793	ENSG00000204632	HLA-G
GO_bp:go_negative_regulation_of_cell_proliferation	29.63	0.0642505433479791	ENSG00000204632	HLA-G
GO_cc:go_mitochondrial_envelope	27.43	0.0691583993148226	ENSG00000204308	RNF5
GO_cc:go_vacuolar_part	27.14	0.0698584681815381	ENSG00000204632	HLA-G
GO_bp:go_regulation_of_cellular_response_to_stress	27.1	0.0699584565214426	ENSG00000204308	RNF5
GO_cc:go_golgi_membrane	26.82	0.0706582244127588	ENSG00000204632	HLA-G
GO_bp:go_response_to_cytokine	26.66	0.0710579735389985	ENSG00000204632	HLA-G
GO_mf:go_protein_homodimerization_activity	25.96	0.0728557804440101	ENSG00000204632	HLA-G
GO_bp:go_regulation_of_catabolic_process	25.59	0.0738538096190454	ENSG00000204308	RNF5
GO_bp:go_regulation_of_cellular_component_biogenesis	24.47	0.0770438912748233	ENSG00000204308	RNF5
GO_bp:go_negative_regulation_of_developmental_process	23.65	0.0795323131931039	ENSG00000204632	HLA-G
GO_cc:go_endosome	23.62	0.0796317802002506	ENSG00000204632	HLA-G
GO_bp:go_regulation_of_immune_response	22.83	0.0822160359226445	ENSG00000204632	HLA-G
GO_bp:go_positive_regulation_of_cell_differentiation	22.77	0.0824146743365056	ENSG00000204632	HLA-G
GO_bp:go_positive_regulation_of_immune_system_process	22.48	0.0834075439329501	ENSG00000204632	HLA-G
GO_bp:go_response_to_biotic_stimulus	22.03	0.0849950173782033	ENSG00000204308	RNF5
GO_bp:go_protein_modification_by_small_protein_conjugation_or_removal	21.55	0.0867792803885298	ENSG00000204308	RNF5
GO_cc:go_golgi_apparatus_part	20.91	0.0892545346313637	ENSG00000204632	HLA-G
Canonical_pathway:reactome_immune_system	20.74	0.0899470038684145	ENSG00000204632	HLA-G
GO_bp:go_regulation_of_response_to_external_stimulus	20.4	0.0913311522823419	ENSG00000204308	RNF5
GO_bp:go_macromolecule_catabolic_process	20.14	0.0924179584624242	ENSG00000204308	RNF5
GO_cc:go_mitochondrial_part	19.52	0.0951814396830475	ENSG00000204308	RNF5
GO_bp:go_single_organism_catabolic_process	19.41	0.0956744750711023	ENSG00000204308	RNF5
GO_bp:go_negative_regulation_of_multicellular_organismal_process	19.11	0.0970542593412829	ENSG00000204632	HLA-G
GO_bp:go_immune_response	17.73	0.103937379480239	ENSG00000204632	HLA-G
GO_cc:go_envelope	17.02	0.107956691461975	ENSG00000204308	RNF5
GO_mf:go_protein_dimerization_activity	16.54	0.110794164268797	ENSG00000204632	HLA-G
GO_mf:go_zinc_ion_binding	16.17	0.113138999405259	ENSG00000204308	RNF5
GO_bp:go_positive_regulation_of_developmental_process	16.1	0.113627117069993	ENSG00000204632	HLA-G
GO_bp:go_proteolysis	15.75	0.115870727717154	ENSG00000204308	RNF5
GO_bp:go_regulation_of_organelle_organization	15.6	0.116845323805134	ENSG00000204308	RNF5
GO_cc:go_vacuole	15.56	0.117137597827311	ENSG00000204632	HLA-G
GO_bp:go_defense_response	15.55	0.117235011752243	ENSG00000204632	HLA-G
GO_mf:go_identical_protein_binding	15.22	0.119571333583632	ENSG00000204632	HLA-G
GO_cc:go_intracellular_vesicle	14.5	0.124913728212551	ENSG00000204632	HLA-G
GO_bp:go_cellular_catabolic_process	13.81	0.130529913747016	ENSG00000204308	RNF5
GO_bp:go_regulation_of_immune_system_process	13.48	0.133427742878177	ENSG00000204632	HLA-G
GO_bp:go_negative_regulation_of_response_to_stimulus	13.34	0.134681966645436	ENSG00000204632	HLA-G
GO_mf:go_transition_metal_ion_binding	13.16	0.136320734904317	ENSG00000204308	RNF5
GO_bp:go_positive_regulation_of_multicellular_organismal_process	13	0.137765417002846	ENSG00000204632	HLA-G
GO_cc:go_golgi_apparatus	12.55	0.14218823492911	ENSG00000204632	HLA-G
GO_mf:go_receptor_binding	12.55	0.14218823492911	ENSG00000204632	HLA-G
GO_bp:go_regulation_of_response_to_stress	12.42	0.143532052634301	ENSG00000204308	RNF5
GO_bp:go_regulation_of_cell_differentiation	12.19	0.145929107009339	ENSG00000204632	HLA-G
GO_bp:go_regulation_of_cell_proliferation	12.11	0.146791224276172	ENSG00000204632	HLA-G
GO_bp:go_cellular_response_to_stress	11.61	0.152336648335745	ENSG00000204308	RNF5
GO_cc:go_mitochondrion	10.97	0.160145880644435	ENSG00000204308	RNF5
GO_bp:go_regulation_of_multicellular_organismal_development	10.76	0.162899031958164	ENSG00000204632	HLA-G
GO_bp:go_catabolic_process	10.04	0.172923819703645	ENSG00000204308	RNF5
GO_bp:go_response_to_external_stimulus	10.01	0.173395195609433	ENSG00000204308	RNF5
GO_bp:go_immune_system_process	9.12	0.187941204125694	ENSG00000204632	HLA-G
